model,checkpoint_sha256,split_hash,filename,mse,cc,sim
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000274687.jpg,0.01636107638478279,0.8641015887260437,0.7217132449150085
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000274800.jpg,0.011191238649189472,0.8302524089813232,0.5196131467819214
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000274939.jpg,0.009854531846940517,0.564994752407074,0.4863439202308655
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000275117.jpg,0.02076617069542408,0.7895790934562683,0.5245424509048462
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000275175.jpg,0.029147429391741753,0.7627161145210266,0.7299729585647583
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000275197.jpg,0.03388567268848419,0.8100329041481018,0.7174788117408752
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000275198.jpg,0.019474556669592857,0.7408028244972229,0.6741189956665039
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000275449.jpg,0.008726202882826328,0.7007836103439331,0.5775732398033142
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000275585.jpg,0.02947428449988365,0.8193728923797607,0.7770982384681702
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000275611.jpg,0.025328706949949265,0.8112931251525879,0.7734618186950684
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000275695.jpg,0.018825626000761986,0.8907483220100403,0.7739230990409851
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000276024.jpg,0.011696121655404568,0.9053388833999634,0.47034019231796265
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000276254.jpg,0.045683279633522034,0.8364270329475403,0.6990377902984619
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000276413.jpg,0.008009989745914936,0.908734917640686,0.589676558971405
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000276840.jpg,0.010890787467360497,0.8792589902877808,0.6768512725830078
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000276893.jpg,0.008101413026452065,0.7115713953971863,0.4540345370769501
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000276971.jpg,0.009626218117773533,0.7572900652885437,0.5866207480430603
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000276986.jpg,0.02241353504359722,0.7096073627471924,0.604697048664093
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277089.jpg,0.011264677159488201,0.6596382856369019,0.41481396555900574
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277094.jpg,0.01290487963706255,0.5713050961494446,0.5152348875999451
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277239.jpg,0.025470109656453133,0.8112996220588684,0.6677520871162415
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277289.jpg,0.028413856402039528,0.8495703935623169,0.7377291917800903
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277326.jpg,0.007249356247484684,0.7676216959953308,0.5412850379943848
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277642.jpg,0.009325476363301277,0.8829272985458374,0.6146144866943359
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277793.jpg,0.009026950225234032,0.38426512479782104,0.2025018036365509
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277831.jpg,0.046542953699827194,0.6564246416091919,0.746467113494873
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277865.jpg,0.0237108264118433,0.7015753388404846,0.6276861429214478
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277984.jpg,0.04187024384737015,0.8612497448921204,0.7668077945709229
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000277991.jpg,0.007524368353188038,0.8370371460914612,0.6327800154685974
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278134.jpg,0.008643599227070808,0.8946738243103027,0.7276884317398071
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278161.jpg,0.013944447971880436,0.7981324195861816,0.6739345788955688
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278172.jpg,0.004096973221749067,0.8891664743423462,0.5583081245422363
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278222.jpg,0.012203590013086796,0.45791730284690857,0.45821821689605713
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278226.jpg,0.0121200205758214,0.7648504972457886,0.5739465951919556
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278365.jpg,0.0037388568744063377,0.8972310423851013,0.597144365310669
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278449.jpg,0.029883695766329765,0.8634852766990662,0.8172453045845032
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278463.jpg,0.00654245400801301,0.8772988319396973,0.6727808713912964
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278771.jpg,0.008084310218691826,0.8178935050964355,0.6573440432548523
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278822.jpg,0.016077695414423943,0.7131654024124146,0.7320520877838135
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278890.jpg,0.011314734816551208,0.7314336895942688,0.5722168684005737
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000278966.jpg,0.00738731911405921,0.7914162278175354,0.4629467725753784
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279078.jpg,0.009861910715699196,0.7929190397262573,0.6560957431793213
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279097.jpg,0.015338009223341942,0.841377317905426,0.7398532629013062
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279140.jpg,0.006580869667232037,0.7982504367828369,0.493179589509964
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279209.jpg,0.011986161582171917,0.5702269077301025,0.37126630544662476
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279386.jpg,0.009529989212751389,0.7837501168251038,0.4976583421230316
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279491.jpg,0.01259299460798502,0.7380651235580444,0.4498522877693176
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279524.jpg,0.010823559015989304,0.7918527126312256,0.6070837378501892
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279769.jpg,0.027557790279388428,0.7816862463951111,0.7046019434928894
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279824.jpg,0.009513232856988907,0.7090443968772888,0.4998788833618164
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000279974.jpg,0.00739701185375452,0.7433512806892395,0.4406677484512329
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000280536.jpg,0.02332577109336853,0.7400739192962646,0.6695040464401245
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000280710.jpg,0.016420351341366768,0.6857530474662781,0.5947778224945068
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000280819.jpg,0.011457043699920177,0.705997109413147,0.6996321678161621
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000280857.jpg,0.0762086883187294,0.7287924885749817,0.7617568969726562
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000280858.jpg,0.00856921635568142,0.8959525227546692,0.6161965131759644
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000280918.jpg,0.016032258048653603,0.6786878108978271,0.557541012763977
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000281028.jpg,0.01465334091335535,0.7970216870307922,0.6608948707580566
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000281111.jpg,0.010435758158564568,0.7915921211242676,0.6078546047210693
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000281179.jpg,0.036111339926719666,0.4987977147102356,0.5623548030853271
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000281601.jpg,0.01740509644150734,0.5334323644638062,0.42129790782928467
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000281688.jpg,0.008026523515582085,0.8665703535079956,0.5507667064666748
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000281711.jpg,0.040369462221860886,0.8631197214126587,0.688025176525116
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000281758.jpg,0.011772054247558117,0.873092532157898,0.6045142412185669
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000282298.jpg,0.02493392862379551,0.7598645687103271,0.6955749988555908
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000282618.jpg,0.012347554787993431,0.8218981623649597,0.5855089426040649
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000282659.jpg,0.008377929218113422,0.6912012100219727,0.437507301568985
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000283012.jpg,0.008876226842403412,0.7377755641937256,0.42544040083885193
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000283060.jpg,0.040853820741176605,0.7786501049995422,0.6817066669464111
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000283097.jpg,0.005260193720459938,0.8159499764442444,0.5215660333633423
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000283277.jpg,0.016902953386306763,0.7698631286621094,0.6197229623794556
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000283286.jpg,0.02647770196199417,0.5130507946014404,0.5398531556129456
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000283471.jpg,0.006435581482946873,0.7836636304855347,0.5613374710083008
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000283498.jpg,0.008040105924010277,0.8176259994506836,0.5440118312835693
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000283653.jpg,0.015334133990108967,0.9152049422264099,0.5970956087112427
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000283816.jpg,0.036696262657642365,0.8365492820739746,0.795009970664978
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000284160.jpg,0.020945454016327858,0.8213528990745544,0.709876537322998
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000284623.jpg,0.0118116345256567,0.72255939245224,0.5014352798461914
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000284641.jpg,0.012791403569281101,0.7543725371360779,0.6016520261764526
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000284954.jpg,0.02199370041489601,0.8867839574813843,0.6381456851959229
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000285005.jpg,0.01670464128255844,0.6376057267189026,0.5682570934295654
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000285258.jpg,0.007290247827768326,0.8862335085868835,0.61286461353302
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000285462.jpg,0.005857393145561218,0.796281635761261,0.542062520980835
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000285534.jpg,0.00758308544754982,0.7610608339309692,0.4016709327697754
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000285568.jpg,0.012728559784591198,0.8271346092224121,0.6644943952560425
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000285633.jpg,0.017659377306699753,0.5702837705612183,0.5272517204284668
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000285660.jpg,0.012351295910775661,0.8457440137863159,0.673240602016449
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000285820.jpg,0.016644122079014778,0.728866696357727,0.6481760740280151
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000285967.jpg,0.009434397332370281,0.6483834385871887,0.526887059211731
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000286524.jpg,0.0342264361679554,0.7028146982192993,0.6876177787780762
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000286553.jpg,0.005838907323777676,0.8824185132980347,0.6413460969924927
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287033.jpg,0.009677113965153694,0.7359808087348938,0.29141318798065186
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287235.jpg,0.010736613534390926,0.8310141563415527,0.6115859150886536
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287396.jpg,0.008809836581349373,0.858115553855896,0.7412553429603577
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287402.jpg,0.00836328323930502,0.5768128633499146,0.3022654950618744
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287443.jpg,0.019588958472013474,0.9095862507820129,0.7623294591903687
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287649.jpg,0.016447877511382103,0.5056371092796326,0.4875789284706116
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287663.jpg,0.012515250593423843,0.8385316729545593,0.7370469570159912
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287667.jpg,0.02212494984269142,0.7061164379119873,0.4984147548675537
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287714.jpg,0.01625855080783367,0.8808505535125732,0.6875506043434143
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000287741.jpg,0.008091840893030167,0.7783594131469727,0.45704638957977295
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288042.jpg,0.024285737425088882,0.7559521198272705,0.6285451650619507
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288224.jpg,0.015723926946520805,0.7778247594833374,0.6649263501167297
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288313.jpg,0.021631600335240364,0.8409872055053711,0.7243703603744507
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288442.jpg,0.003749839961528778,0.8195490837097168,0.5515649318695068
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288769.jpg,0.011026895605027676,0.8327139616012573,0.6577543020248413
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288824.jpg,0.004341699182987213,0.9020321369171143,0.6984821557998657
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288890.jpg,0.022524842992424965,0.7958550453186035,0.6745671033859253
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288933.jpg,0.014322926290333271,0.7303837537765503,0.5578916668891907
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288944.jpg,0.0029416056349873543,0.9488615393638611,0.49211907386779785
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000288955.jpg,0.00585283525288105,0.8557963967323303,0.5474334955215454
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289120.jpg,0.010430579073727131,0.8219015598297119,0.6401622295379639
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289201.jpg,0.050031933933496475,0.6953572630882263,0.6606515645980835
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289260.jpg,0.01562025398015976,0.8336723446846008,0.7483826875686646
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289318.jpg,0.006677932105958462,0.8850618004798889,0.6005021929740906
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289618.jpg,0.008288178592920303,0.8876328468322754,0.5755734443664551
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289640.jpg,0.006481451913714409,0.8495733737945557,0.4839825928211212
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289741.jpg,0.04351222515106201,0.5899514555931091,0.7137120962142944
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289813.jpg,0.010710285045206547,0.8001419901847839,0.5076078772544861
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289941.jpg,0.016967851668596268,0.6748643517494202,0.48512017726898193
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000289995.jpg,0.012818604707717896,0.7833255529403687,0.6948747634887695
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000290093.jpg,0.017646903172135353,0.5814722776412964,0.5513767004013062
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000290113.jpg,0.0032597556710243225,0.9304860234260559,0.6580458879470825
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000290196.jpg,0.008525172248482704,0.8321963548660278,0.4027848243713379
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000290248.jpg,0.006977786775678396,0.8206532597541809,0.6510708332061768
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000290289.jpg,0.028553606942296028,0.8072824478149414,0.7789710760116577
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000290828.jpg,0.009482472203671932,0.5888248682022095,0.40399840474128723
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000290839.jpg,0.012043875642120838,0.8034573793411255,0.5920135974884033
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000290979.jpg,0.0037557478062808514,0.8787122964859009,0.3537028431892395
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000291257.jpg,0.012622570618987083,0.5039139986038208,0.45999541878700256
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000291394.jpg,0.009311322122812271,0.966407299041748,0.6815425753593445
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000291404.jpg,0.009419860318303108,0.7044520974159241,0.5740618705749512
simple,624ac47c49c7bbe297e00dda45c7e753cdfb679f8632ca2d4fd3bb28e2d64bdc,7ad21b6a799f,COCO_val2014_000000291686.jpg,0.007424086797982454,0.8616045713424683,0.5790259838104248
